1,1,168043,49.6102
1,4,168043,50.4326
1,2,168043,50.4768
1,3,168043,50.8767
2,1,168043,48.1189
2,2,168043,48.8264
2,4,168043,48.9163
2,3,168043,49.2508
3,1,168043,47.976
3,2,168043,48.7413
3,4,168043,48.896
3,3,168043,49.1249
4,1,168043,48.0714
4,2,168043,48.6501
4,4,168043,48.8395
4,3,168043,49.0767
5,1,168043,48.7839
5,2,168043,49.2797
5,4,168043,49.4212
5,3,168043,49.7051
6,1,168043,47.8061
6,2,168043,48.4892
6,4,168043,48.5875
6,3,168043,48.9684
7,4,168043,47.7911
7,1,168043,48.0717
7,2,168043,48.1893
7,3,168043,48.9836
8,1,168043,47.7812
8,4,168043,47.787
8,2,168043,48.0616
8,3,168043,48.7301
9,4,168043,48.0795
9,1,168043,48.1204
9,2,168043,48.3525
9,3,168043,49.0899
10,1,168043,48.6301
10,4,168043,48.7281
10,2,168043,48.8486
10,3,168043,49.3504
11,1,168043,47.8817
11,4,168043,48.1182
11,2,168043,48.323
11,3,168043,48.9664
12,1,168043,48.1025
12,2,168043,48.9194
12,4,168043,48.9519
12,3,168043,49.3851
13,1,168043,48.568
13,2,168043,49.1341
13,4,168043,49.2268
13,3,168043,49.4348
14,1,168043,48.0147
14,2,168043,48.5723
14,3,168043,48.6806
14,4,168043,48.837
15,1,168043,48.8615
15,2,168043,49.5013
15,4,168043,49.6927
15,3,168043,49.8955
16,1,168043,49.2949
16,3,168043,50.119
16,2,168043,50.2673
16,4,168043,51.0876
17,3,168043,48.1949
17,1,168043,48.5004
17,2,168043,48.9942
17,4,168043,50.264
18,3,168043,50.2026
18,1,168043,50.4515
18,2,168043,50.5538
18,4,168043,51.383
19,3,168043,46.6615
19,2,168043,47.5373
19,1,168043,48.3158
19,4,168043,48.6628
20,3,168043,47.2983
20,2,168043,48.0705
20,1,168043,48.102
20,4,168043,49.2899
21,3,168043,46.7729
21,2,168043,47.8732
21,4,168043,49.0027
21,1,168043,49.2369
22,3,168043,41.7974
22,4,168043,42.567
22,2,168043,42.6234
22,1,168043,45.8234
23,3,168043,41.336
23,2,168043,42.5625
23,4,168043,43.2185
23,1,168043,45.3262
24,3,168043,42.8888
24,2,168043,43.8076
24,4,168043,44.2488
24,1,168043,45.1446
25,3,168043,37.2845
25,2,168043,38.4794
25,4,168043,39.4776
25,1,168043,40.1145
26,3,168043,42.235
26,2,168043,43.4479
26,4,168043,44.4595
26,1,168043,45.2413
27,3,168043,45.7726
27,2,168043,46.8212
27,1,168043,47.9591
27,4,168043,48.0017
28,3,168043,48.8893
28,1,168043,48.982
28,2,168043,49.5436
28,4,168043,50.841
29,3,168043,48.7441
29,1,168043,49.19
29,2,168043,49.3998
29,4,168043,50.5107
30,3,168043,46.2883
30,1,168043,46.5869
30,2,168043,46.8525
30,4,168043,47.7958
31,3,168043,47.2646
31,2,168043,48.2179
31,1,168043,48.9575
31,4,168043,49.4731
32,1,168043,48.4391
32,3,168043,50.304
32,2,168043,50.5567
32,4,168043,51.6869
33,1,168043,46.9357
33,3,168043,49.0399
33,2,168043,49.3737
33,4,168043,50.4728
34,1,168043,43.5052
34,3,168043,44.318
34,2,168043,44.865
34,4,168043,46.0823
35,3,168043,39.825
35,2,168043,40.8099
35,1,168043,41.365
35,4,168043,42.0199
36,3,168043,42.3044
36,2,168043,43.228
36,1,168043,43.7996
36,4,168043,44.2919
37,3,168043,40.5885
37,2,168043,41.5644
37,1,168043,41.8661
37,4,168043,42.7555
38,3,168043,47.3399
38,2,168043,48.2026
38,1,168043,48.4212
38,4,168043,49.202
39,3,168043,45.5262
39,2,168043,46.5655
39,1,168043,47.4596
39,4,168043,47.7033
40,1,168043,43.8348
40,3,168043,45.0789
40,2,168043,45.4775
40,4,168043,46.662
41,1,168043,49.2232
41,4,168043,50.9343
41,2,168043,50.9439
41,3,168043,51.9174
42,1,168043,50.5431
42,4,168043,53.9321
42,2,168043,53.9913
42,3,168043,55.0971
43,1,168043,48.6577
43,4,168043,50.517
43,2,168043,51.0035
43,3,168043,52.0508
44,1,168043,47.5814
44,2,168043,49.6207
44,4,168043,49.7888
44,3,168043,50.5058
45,1,168043,46.8466
45,4,168043,47.0756
45,2,168043,47.516
45,3,168043,48.7145
46,1,168043,46.2343
46,4,168043,47.4017
46,2,168043,47.6651
46,3,168043,48.8371
47,4,168043,46.0875
47,1,168043,46.2393
47,2,168043,46.8022
47,3,168043,48.0588
48,4,168043,42.1967
48,2,168043,43.1315
48,1,168043,43.9407
48,3,168043,44.36
49,4,168043,39.8731
49,2,168043,40.4416
49,1,168043,40.986
49,3,168043,41.4245
50,4,168043,38.6237
50,2,168043,39.5025
50,3,168043,40.6081
50,1,168043,40.9005
51,4,168043,35.5052
51,2,168043,36.2485
51,3,168043,37.254
51,1,168043,37.5873
52,4,168043,30.46
52,2,168043,30.835
52,3,168043,31.7044
52,1,168043,31.8491
53,4,168043,31.717
53,2,168043,32.074
53,1,168043,32.1175
53,3,168043,33.2313
54,4,168043,29.776
54,2,168043,30.7372
54,3,168043,31.6286
54,1,168043,31.9546
55,4,168043,25.8981
55,2,168043,27.1568
55,3,168043,28.037
55,1,168043,29.574
56,4,168043,30.1254
56,2,168043,31.3907
56,3,168043,32.2944
56,1,168043,33.913
57,4,168043,28.2316
57,2,168043,29.4929
57,3,168043,30.0726
57,1,168045,30.116
58,4,168043,29.0474
58,2,168043,30.1385
58,1,168045,30.7396
58,3,168043,30.7796
59,4,168043,30.1315
59,2,168043,31.383
59,3,168043,32.054
59,1,168045,33.7676
60,4,168043,31.0238
60,2,168043,32.2165
60,3,168043,33.0693
60,1,168045,33.8471
61,1,168045,29.4018
61,3,168045,32.2061
61,2,168045,32.7038
61,4,168045,33.8891
62,1,168045,27.8335
62,2,168045,31.6628
62,3,168045,31.7262
62,4,168045,32.7774
63,1,168045,30.1426
63,4,168045,33.3757
63,2,168045,33.5828
63,3,168045,34.6437
64,1,168045,29.1467
64,4,168045,32.4263
64,2,168045,32.6132
64,3,168045,33.6954
65,1,168045,32.4031
65,3,168043,32.9255
65,2,168045,33.6999
65,2,168043,34.0104
66,3,168043,31.4529
66,2,168043,32.6664
66,4,168043,33.2368
66,1,168045,34.3853
67,3,168043,32.9612
67,1,168045,34.0875
67,2,168043,34.1704
67,4,168043,34.9935
68,3,168043,32.1236
68,1,168045,32.9801
68,2,168043,33.2845
68,4,168043,33.8716
69,3,168043,33.1444
69,2,168043,34.3967
69,1,168045,34.7235
69,4,168043,35.1967
70,1,168045,32.4575
70,4,168045,35.1081
70,2,168045,35.3967
70,3,168045,36.3332
71,1,168045,30.2681
71,4,168045,32.4673
71,2,168045,33.2544
71,3,168045,34.4919
72,1,168045,28.3277
72,4,168045,30.9879
72,2,168045,31.6815
72,3,168045,32.6701
73,1,168045,28.3971
73,4,168045,31.7065
73,2,168045,32.064
73,3,168045,32.9038
74,1,168045,28.0056
74,4,168045,32.4176
74,2,168045,32.7168
74,3,168045,33.675
75,1,168045,24.5116
75,2,168045,29.4083
75,4,168045,29.5675
75,3,168045,30.3497
76,1,168045,26.7225
76,2,168045,31.3552
76,4,168045,31.3658
76,3,168045,32.2512
77,1,168045,23.9759
77,4,168045,27.2263
77,2,168045,27.5027
77,3,168045,28.6842
78,1,168045,25.0629
78,2,168045,28.8617
78,4,168045,29.0049
78,3,168045,29.8988
79,1,168045,27.5169
79,2,168045,31.5596
79,4,168045,31.6068
79,3,168045,32.6106
80,1,168045,28.6947
80,4,168045,30.1418
80,2,168045,30.9331
80,3,168045,32.1974
81,1,168045,32.8862
81,2,168045,36.2017
81,4,168045,36.4642
81,3,168045,36.9877
82,1,168045,34.3613
82,4,168045,36.6686
82,2,168045,36.9709
82,3,168045,38.0305
83,1,168045,34.4797
83,4,168045,37.2166
83,2,168045,37.4543
83,3,168045,38.5866
84,1,168045,38.5345
84,4,168045,42.1088
84,2,168045,42.2569
84,3,168045,43.3697
85,1,168045,41.8753
85,3,168043,43.3553
85,2,168043,44.0052
85,4,168043,44.8733
86,3,168043,40.3742
86,2,168043,41.1559
86,4,168043,41.8715
86,1,168043,43.1564
87,3,168043,39.7962
87,2,168043,39.9617
87,4,168043,40.693
87,1,168043,41.3317
88,3,168043,41.2187
88,2,168043,41.4475
88,1,168043,41.5329
88,4,168043,42.4044
89,3,168043,40.7156
89,2,168043,41.2723
89,4,168043,42.2431
89,1,168043,42.3405
90,3,168043,36.9177
90,2,168043,37.3292
90,1,168043,37.5562
90,4,168043,38.4085
91,3,168043,32.9895
91,2,168043,34.2408
91,4,168043,34.9519
91,1,168043,37.8839
92,3,168043,34.9057
92,2,168043,35.9563
92,4,168043,36.9289
92,1,168043,38.7773
93,3,168043,30.1234
93,2,168043,31.2444
93,4,168043,31.9708
93,1,168043,35.0063
94,3,168043,33.4679
94,2,168043,34.5362
94,4,168043,35.6712
94,1,168043,37.1335
95,3,168043,38.0076
95,2,168043,39.1332
95,4,168043,39.8954
95,1,168043,42.4836
96,3,168043,34.4964
96,2,168043,35.6688
96,4,168043,36.5144
96,1,168043,39.4897
97,3,168043,35.5804
97,2,168043,36.5047
97,4,168043,37.1846
97,1,168043,40.2159
98,3,168043,34.5729
